stock_id,warehouse_id,product_id,quantity
ST008821,WH001,P04724,110
ST008822,WH002,P01724,25
ST008823,WH010,P04095,173
ST008824,WH002,P04987,153
ST008825,WH002,P01190,164
ST008826,WH007,P00397,98
ST008827,WH003,P01244,83
ST008828,WH003,P00968,184
ST008829,WH008,P01144,174
ST008830,WH001,P00944,92
ST008831,WH010,P00732,57
ST008832,WH002,P00924,0
ST008833,WH007,P03299,128
ST008834,WH002,P01061,138
ST008835,WH003,P00343,42
ST008836,WH002,P00262,173
ST008837,WH006,P04335,135
ST008838,WH008,P02038,137
ST008839,WH004,P01754,153
ST008840,WH001,P02406,1
ST008841,WH010,P01577,153
ST008842,WH007,P03116,92
ST008843,WH009,P00110,141
ST008844,WH005,P04268,0
ST008845,WH002,P01226,35
ST008846,WH002,P00739,123
ST008847,WH009,P01152,121
ST008848,WH006,P00072,160
ST008849,WH003,P01230,82
ST008850,WH010,P02349,143
ST008851,WH001,P04845,27
ST008852,WH004,P03005,189
ST008853,WH006,P03118,110
ST008854,WH004,P04661,72
ST008855,WH010,P02829,81
ST008856,WH008,P00140,52
ST008857,WH002,P01875,122
ST008858,WH008,P00972,155
ST008859,WH004,P03473,65
ST008860,WH006,P04504,112
ST008861,WH006,P04421,44
ST008862,WH006,P03174,112
ST008863,WH005,P01068,86
ST008864,WH004,P00222,18
ST008865,WH005,P00614,123
ST008866,WH003,P03948,151
ST008867,WH001,P03461,90
ST008868,WH002,P02965,64
ST008869,WH010,P01327,98
ST008870,WH008,P01891,162
ST008871,WH009,P04054,192
ST008872,WH005,P00495,129
ST008873,WH010,P00504,101
ST008874,WH008,P00700,95
ST008875,WH007,P03492,92
ST008876,WH010,P00184,87
ST008877,WH003,P01037,148
ST008878,WH005,P04351,143
ST008879,WH003,P00063,129
ST008880,WH004,P02339,44
ST008881,WH001,P02046,82
ST008882,WH001,P01022,174
ST008883,WH001,P02976,81
ST008884,WH007,P04067,65
ST008885,WH006,P03467,85
ST008886,WH005,P00532,128
ST008887,WH006,P03628,98
ST008888,WH007,P01413,15
ST008889,WH004,P02059,44
ST008890,WH008,P00872,131
ST008891,WH003,P02058,160
ST008892,WH008,P03557,69
ST008893,WH001,P00906,31
ST008894,WH001,P04547,156
ST008895,WH001,P00971,158
ST008896,WH009,P01005,136
ST008897,WH001,P03380,125
ST008898,WH009,P01883,127
ST008899,WH002,P03681,145
ST008900,WH007,P02263,107
ST008901,WH002,P04006,62
ST008902,WH003,P03472,79
ST008903,WH009,P00350,158
ST008904,WH009,P00108,118
ST008905,WH009,P00799,34
ST008906,WH006,P03669,185
ST008907,WH002,P01214,157
ST008908,WH010,P00250,183
ST008909,WH002,P02808,156
ST008910,WH001,P03797,53
ST008911,WH002,P01602,116
ST008912,WH007,P03711,32
ST008913,WH002,P02020,41
ST008914,WH001,P03785,137
ST008915,WH004,P02721,141
ST008916,WH005,P02959,86
ST008917,WH009,P02258,15
ST008918,WH003,P00936,81
ST008919,WH004,P00204,105
ST008920,WH001,P04630,67
ST008921,WH007,P01489,159
ST008922,WH009,P02911,58
ST008923,WH007,P04884,66
ST008924,WH005,P04065,7
ST008925,WH001,P01676,61
ST008926,WH002,P04598,11
ST008927,WH001,P02735,146
ST008928,WH004,P01642,150
ST008929,WH010,P03298,85
ST008930,WH003,P03601,110
ST008931,WH007,P03579,139
ST008932,WH003,P00647,200
ST008933,WH002,P04298,172
ST008934,WH004,P01133,104
ST008935,WH008,P00156,94
ST008936,WH001,P00472,133
ST008937,WH005,P03302,127
ST008938,WH007,P03487,69
ST008939,WH002,P02545,58
ST008940,WH006,P04828,103
ST008941,WH001,P00556,5
ST008942,WH002,P00415,84
ST008943,WH002,P02067,61
ST008944,WH001,P00161,138
ST008945,WH005,P04797,122
ST008946,WH004,P04456,102
ST008947,WH009,P00557,80
ST008948,WH010,P02209,151
ST008949,WH010,P00025,145
ST008950,WH006,P02043,94
ST008951,WH002,P02595,167
ST008952,WH003,P00347,90
ST008953,WH005,P04988,110
ST008954,WH009,P00311,71
ST008955,WH010,P02439,80
ST008956,WH010,P04071,68
ST008957,WH007,P04966,134
ST008958,WH004,P00534,47
ST008959,WH004,P03795,128
ST008960,WH010,P03597,189
ST008961,WH002,P03397,66
ST008962,WH007,P04940,64
ST008963,WH007,P00816,78
ST008964,WH003,P01772,192
ST008965,WH008,P02349,47
ST008966,WH008,P04678,14
ST008967,WH004,P01428,89
ST008968,WH006,P03580,113
ST008969,WH010,P02369,121
ST008970,WH010,P04657,33
ST008971,WH002,P03655,150
ST008972,WH001,P00549,165
ST008973,WH005,P01353,151
ST008974,WH001,P01756,95
ST008975,WH008,P00418,113
ST008976,WH009,P03775,95
ST008977,WH002,P00730,62
ST008978,WH007,P00450,114
ST008979,WH005,P00779,149
ST008980,WH009,P00686,119
ST008981,WH004,P03026,144
ST008982,WH010,P04683,62
ST008983,WH009,P04790,87
ST008984,WH008,P01201,0
ST008985,WH002,P00685,80
ST008986,WH008,P00184,128
ST008987,WH009,P04126,104
ST008988,WH010,P02374,2
ST008989,WH009,P00251,110
ST008990,WH002,P04478,106
ST008991,WH005,P04384,128
ST008992,WH003,P01317,93
ST008993,WH002,P03697,2
ST008994,WH006,P04276,134
ST008995,WH009,P01910,108
ST008996,WH010,P03608,175
ST008997,WH009,P03063,56
ST008998,WH009,P01414,153
ST008999,WH001,P00211,54
ST009000,WH005,P04425,151
ST009001,WH001,P03431,152
ST009002,WH007,P04616,63
ST009003,WH002,P02454,115
ST009004,WH010,P03304,0
ST009005,WH003,P04186,65
ST009006,WH008,P04837,50
ST009007,WH005,P01355,109
ST009008,WH010,P03470,26
ST009009,WH009,P04135,160
ST009010,WH003,P03796,145
ST009011,WH007,P04740,167
ST009012,WH008,P00410,73
ST009013,WH005,P00354,110
ST009014,WH010,P02906,141
ST009015,WH004,P00966,93
ST009016,WH005,P00725,71
ST009017,WH002,P02905,89
ST009018,WH007,P00361,46
ST009019,WH008,P04521,0
ST009020,WH004,P01451,53
ST009021,WH008,P02328,0
ST009022,WH004,P02731,170
ST009023,WH007,P02901,7
ST009024,WH010,P03262,161
ST009025,WH003,P02400,21
ST009026,WH001,P04955,189
ST009027,WH007,P02319,96
ST009028,WH010,P03083,167
ST009029,WH007,P04480,113
ST009030,WH004,P02170,76
ST009031,WH010,P03517,0
ST009032,WH001,P02177,44
ST009033,WH008,P04192,133
ST009034,WH005,P01243,176
ST009035,WH002,P03637,29
ST009036,WH001,P01253,97
ST009037,WH009,P02770,77
ST009038,WH003,P01310,104
ST009039,WH006,P04752,81
ST009040,WH004,P03332,131
ST009041,WH005,P04446,65
ST009042,WH009,P01025,100
ST009043,WH010,P01819,63
ST009044,WH005,P04380,82
ST009045,WH007,P04364,72
ST009046,WH009,P01868,122
ST009047,WH007,P01127,74
ST009048,WH005,P03238,117
ST009049,WH008,P01240,0
ST009050,WH009,P03647,141
ST009051,WH010,P04717,144
ST009052,WH002,P02457,97
ST009053,WH002,P01757,54
ST009054,WH002,P04805,62
ST009055,WH004,P02931,115
ST009056,WH010,P01338,140
ST009057,WH004,P03338,115
ST009058,WH002,P01906,244
ST009059,WH007,P00004,136
ST009060,WH009,P04187,109
ST009061,WH002,P03282,152
ST009062,WH006,P00180,86
ST009063,WH003,P02952,83
ST009064,WH008,P01185,77
ST009065,WH005,P01021,52
ST009066,WH007,P02605,137
ST009067,WH001,P01584,233
ST009068,WH001,P04647,132
ST009069,WH007,P03294,107
ST009070,WH002,P03851,156
ST009071,WH008,P00536,131
ST009072,WH009,P01039,159
ST009073,WH005,P04871,114
ST009074,WH009,P04696,58
ST009075,WH009,P00343,65
ST009076,WH009,P04433,110
ST009077,WH008,P04516,80
ST009078,WH005,P00653,147
ST009079,WH008,P02219,0
ST009080,WH007,P04236,93
ST009081,WH002,P01856,48
ST009082,WH007,P03085,0
ST009083,WH005,P04473,120
ST009084,WH007,P04411,106
ST009085,WH010,P03243,116
ST009086,WH010,P04502,203
ST009087,WH008,P02553,145
ST009088,WH009,P03123,8
ST009089,WH010,P02559,170
ST009090,WH002,P02682,110
ST009091,WH006,P04820,170
ST009092,WH005,P02569,84
ST009093,WH001,P00907,46
ST009094,WH002,P01105,37
ST009095,WH010,P01480,153
ST009096,WH001,P03914,139
ST009097,WH006,P02019,70
ST009098,WH007,P00365,0
ST009099,WH002,P03887,0
ST009100,WH002,P03461,208
ST009101,WH010,P04406,100
ST009102,WH004,P03451,118
ST009103,WH006,P02037,116
ST009104,WH007,P01031,106
ST009105,WH002,P04217,78
ST009106,WH010,P02130,88
ST009107,WH010,P00458,105
ST009108,WH001,P00403,115
ST009109,WH010,P02467,142
ST009110,WH003,P02448,84
ST009111,WH005,P01466,127
ST009112,WH001,P02403,93
ST009113,WH007,P03073,117
ST009114,WH010,P03563,167
ST009115,WH007,P04076,72
ST009116,WH007,P00410,91
ST009117,WH006,P03571,47
ST009118,WH001,P02546,182
ST009119,WH006,P03471,106
ST009120,WH006,P04015,85
ST009121,WH008,P02785,84
ST009122,WH009,P00240,100
ST009123,WH010,P03692,136
ST009124,WH004,P01576,110
ST009125,WH009,P04986,53
ST009126,WH001,P03483,85
ST009127,WH006,P02115,98
ST009128,WH007,P03124,79
ST009129,WH003,P01510,74
ST009130,WH007,P02757,121
ST009131,WH005,P00444,123
ST009132,WH002,P03249,149
ST009133,WH004,P00440,217
ST009134,WH001,P03486,99
ST009135,WH003,P01530,79
ST009136,WH002,P01433,97
ST009137,WH003,P02410,80
ST009138,WH003,P03703,59
ST009139,WH007,P03919,130
ST009140,WH008,P02545,92
ST009141,WH007,P01101,95
ST009142,WH006,P00552,0
ST009143,WH007,P00228,88
ST009144,WH002,P00648,46
ST009145,WH006,P04124,69
ST009146,WH005,P04370,76
ST009147,WH009,P03181,104
ST009148,WH001,P00051,74
ST009149,WH009,P00123,47
ST009150,WH010,P04230,116
ST009151,WH007,P03942,74
ST009152,WH008,P04578,16
ST009153,WH003,P01605,162
ST009154,WH002,P01417,116
ST009155,WH010,P04879,40
ST009156,WH006,P03638,64
ST009157,WH008,P01106,91
ST009158,WH003,P03482,137
ST009159,WH002,P01207,91
ST009160,WH002,P01349,161
ST009161,WH001,P01671,79
ST009162,WH009,P02059,71
ST009163,WH006,P01868,148
ST009164,WH007,P02833,112
ST009165,WH010,P03162,105
ST009166,WH009,P00394,59
ST009167,WH006,P01383,148
ST009168,WH006,P02169,153
ST009169,WH009,P01433,151
ST009170,WH005,P01048,139
ST009171,WH002,P04567,122
ST009172,WH004,P04125,121
ST009173,WH006,P02075,106
ST009174,WH005,P03010,145
ST009175,WH005,P03828,37
ST009176,WH006,P01194,154
ST009177,WH004,P00629,97
ST009178,WH008,P02339,48
ST009179,WH009,P04025,100
ST009180,WH008,P03592,80
ST009181,WH007,P01690,117
ST009182,WH003,P04009,103
ST009183,WH003,P00252,122
ST009184,WH004,P04548,64
ST009185,WH009,P03109,99
ST009186,WH003,P00597,70
ST009187,WH008,P02897,114
ST009188,WH001,P04448,169
ST009189,WH010,P03171,31
ST009190,WH004,P00342,109
ST009191,WH005,P02695,135
ST009192,WH004,P00272,54
ST009193,WH007,P04988,162
ST009194,WH004,P02663,70
ST009195,WH009,P04121,61
ST009196,WH003,P02186,10
ST009197,WH010,P01880,113
ST009198,WH005,P00097,118
ST009199,WH001,P00851,63
ST009200,WH009,P00567,125
ST009201,WH007,P03609,140
ST009202,WH008,P04139,158
ST009203,WH005,P04213,38
ST009204,WH002,P03482,177
ST009205,WH006,P01412,110
ST009206,WH005,P02082,187
ST009207,WH005,P02945,107
ST009208,WH005,P02146,128
ST009209,WH007,P00439,52
ST009210,WH009,P01723,149
ST009211,WH009,P02963,46
ST009212,WH002,P03893,113
ST009213,WH008,P04526,95
ST009214,WH002,P00128,154
ST009215,WH003,P04397,79
ST009216,WH008,P04116,106
ST009217,WH009,P02093,207
ST009218,WH009,P03163,106
ST009219,WH010,P04653,96
ST009220,WH010,P03487,106
ST009221,WH010,P04323,83
ST009222,WH010,P00500,202
ST009223,WH005,P02577,79
ST009224,WH008,P04742,23
ST009225,WH002,P02247,117
ST009226,WH008,P01127,89
ST009227,WH005,P03088,97
ST009228,WH004,P00299,91
ST009229,WH009,P03124,140
ST009230,WH005,P01083,229
ST009231,WH004,P04561,152
ST009232,WH004,P04853,99
ST009233,WH008,P01334,34
ST009234,WH009,P01929,105
ST009235,WH004,P04654,140
ST009236,WH002,P01237,141
ST009237,WH002,P04504,7
ST009238,WH008,P00247,105
ST009239,WH007,P01288,75
ST009240,WH010,P01722,174
ST009241,WH009,P00405,0
ST009242,WH010,P04564,118
ST009243,WH004,P01375,2
ST009244,WH003,P00993,122
ST009245,WH001,P00959,229
ST009246,WH001,P01517,168
ST009247,WH004,P01440,112
ST009248,WH001,P00134,67
ST009249,WH002,P04277,163
ST009250,WH007,P03780,131
ST009251,WH007,P03109,86
ST009252,WH002,P00372,73
ST009253,WH010,P04573,118
ST009254,WH008,P03165,79
ST009255,WH002,P00092,108
ST009256,WH009,P00685,146
ST009257,WH006,P03144,132
ST009258,WH002,P02366,161
ST009259,WH009,P02371,134
ST009260,WH006,P01999,120
ST009261,WH002,P04831,100
ST009262,WH009,P00389,141
ST009263,WH008,P02264,180
ST009264,WH003,P01598,90
ST009265,WH006,P02535,91
ST009266,WH007,P04823,93
ST009267,WH006,P00801,147
ST009268,WH004,P00139,48
ST009269,WH008,P03312,123
ST009270,WH003,P00029,101
ST009271,WH006,P02286,174
ST009272,WH007,P03585,110
ST009273,WH002,P02715,79
ST009274,WH001,P00378,140
ST009275,WH007,P03546,86
ST009276,WH007,P03458,71
ST009277,WH005,P00754,146
ST009278,WH002,P00107,163
ST009279,WH007,P03039,95
ST009280,WH005,P00709,96
ST009281,WH002,P01842,163
ST009282,WH005,P00013,157
ST009283,WH008,P04438,151
ST009284,WH006,P00824,79
ST009285,WH007,P04846,67
ST009286,WH005,P03846,181
ST009287,WH010,P00124,62
ST009288,WH006,P04602,94
ST009289,WH007,P04492,94
ST009290,WH004,P02411,85
ST009291,WH009,P01154,161
ST009292,WH010,P04626,212
ST009293,WH010,P03320,164
ST009294,WH003,P03182,106
ST009295,WH010,P03762,170
ST009296,WH001,P04326,117
ST009297,WH004,P04424,220
ST009298,WH007,P04572,84
ST009299,WH009,P04261,122
ST009300,WH008,P04335,80
ST009301,WH006,P00251,161
ST009302,WH006,P04845,110
ST009303,WH007,P01480,0
ST009304,WH002,P04665,51
ST009305,WH008,P03089,77
ST009306,WH001,P04872,157
ST009307,WH004,P01037,32
ST009308,WH001,P00713,38
ST009309,WH003,P03536,16
ST009310,WH006,P03724,80
ST009311,WH009,P04730,15
ST009312,WH007,P00121,88
ST009313,WH005,P00645,115
ST009314,WH010,P03020,118
ST009315,WH008,P02960,127
ST009316,WH006,P04182,47
ST009317,WH006,P00965,199
ST009318,WH008,P03987,43
ST009319,WH008,P02383,68
ST009320,WH002,P01131,125
ST009321,WH008,P02432,105
ST009322,WH003,P00612,84
ST009323,WH002,P04439,38
ST009324,WH010,P04852,84
ST009325,WH007,P01129,91
ST009326,WH007,P02182,190
ST009327,WH003,P01333,75
ST009328,WH008,P02739,48
ST009329,WH009,P04814,34
ST009330,WH001,P02166,195
ST009331,WH006,P02183,151
ST009332,WH003,P00863,149
ST009333,WH009,P02840,137
ST009334,WH005,P03055,63
ST009335,WH008,P00372,114
ST009336,WH006,P03565,74
ST009337,WH009,P01036,0
ST009338,WH001,P04735,155
ST009339,WH003,P01035,127
ST009340,WH006,P04071,34
ST009341,WH001,P04707,81
ST009342,WH001,P00408,152
ST009343,WH002,P03272,106
ST009344,WH007,P02254,39
ST009345,WH003,P01731,103
ST009346,WH008,P01456,191
ST009347,WH009,P01335,77
ST009348,WH009,P02688,117
ST009349,WH005,P00042,1
ST009350,WH001,P00729,69
ST009351,WH008,P04262,128
ST009352,WH009,P01498,90
ST009353,WH008,P01970,146
ST009354,WH002,P01117,128
ST009355,WH007,P00594,116
ST009356,WH007,P04443,109
ST009357,WH006,P00052,71
ST009358,WH008,P00540,53
ST009359,WH001,P02879,167
ST009360,WH009,P00484,139
ST009361,WH002,P00952,60
ST009362,WH010,P03046,103
ST009363,WH008,P00895,76
ST009364,WH002,P02581,126
ST009365,WH003,P03502,113
ST009366,WH002,P00358,105
ST009367,WH006,P01863,55
ST009368,WH008,P00437,45
ST009369,WH004,P00360,184
ST009370,WH001,P03788,127
ST009371,WH002,P03525,91
ST009372,WH001,P00038,57
ST009373,WH008,P02101,152
ST009374,WH002,P04131,70
ST009375,WH009,P02681,83
ST009376,WH005,P01860,94
ST009377,WH003,P04649,145
ST009378,WH009,P03837,34
ST009379,WH007,P04859,69
ST009380,WH009,P04695,110
ST009381,WH004,P03377,127
ST009382,WH006,P01078,14
ST009383,WH010,P02107,60
ST009384,WH005,P03869,12
ST009385,WH002,P03387,65
ST009386,WH003,P03885,125
ST009387,WH004,P02547,0
ST009388,WH009,P00678,132
ST009389,WH004,P00580,74
ST009390,WH001,P02113,82
ST009391,WH006,P00372,148
ST009392,WH003,P02882,167
ST009393,WH009,P03304,67
ST009394,WH004,P01501,66
ST009395,WH005,P01748,66
ST009396,WH005,P04293,98
ST009397,WH004,P02764,67
ST009398,WH003,P03447,104
ST009399,WH009,P00496,185
ST009400,WH007,P02237,94
ST009401,WH009,P03567,62
ST009402,WH001,P03517,86
ST009403,WH008,P01588,106
ST009404,WH010,P04489,91
ST009405,WH004,P02060,71
ST009406,WH005,P04440,17
ST009407,WH009,P01600,131
ST009408,WH009,P02488,55
ST009409,WH004,P03135,81
ST009410,WH005,P03326,74
ST009411,WH006,P00435,56
ST009412,WH008,P03640,66
ST009413,WH005,P00411,131
ST009414,WH007,P02950,49
ST009415,WH008,P02749,127
ST009416,WH006,P03253,133
ST009417,WH003,P01688,111
ST009418,WH010,P01498,9
ST009419,WH001,P04867,39
ST009420,WH001,P04431,32
ST009421,WH002,P00349,101
ST009422,WH008,P02536,40
ST009423,WH001,P04916,91
ST009424,WH002,P01914,134
ST009425,WH002,P00683,50
ST009426,WH009,P03178,159
ST009427,WH002,P04924,53
ST009428,WH001,P01166,117
ST009429,WH006,P02417,161
ST009430,WH001,P01452,44
ST009431,WH003,P00195,88
ST009432,WH005,P00682,198
ST009433,WH003,P00006,126
ST009434,WH002,P01108,59
ST009435,WH003,P03586,31
ST009436,WH006,P00488,121
ST009437,WH001,P01294,192
ST009438,WH007,P00416,103
ST009439,WH002,P02618,87
ST009440,WH002,P02763,51
ST009441,WH005,P03606,10
ST009442,WH001,P03589,48
ST009443,WH005,P00360,32
ST009444,WH008,P00819,184
ST009445,WH008,P01567,144
ST009446,WH003,P03799,69
ST009447,WH010,P04512,91
ST009448,WH010,P03000,43
ST009449,WH001,P01890,72
ST009450,WH002,P00395,139
ST009451,WH005,P01772,123
ST009452,WH005,P00100,72
ST009453,WH004,P04743,40
ST009454,WH002,P00025,159
ST009455,WH003,P00258,189
ST009456,WH004,P03510,149
ST009457,WH001,P04150,109
ST009458,WH010,P02329,77
ST009459,WH002,P00590,81
ST009460,WH010,P00769,109
ST009461,WH004,P02760,52
ST009462,WH010,P01428,103
ST009463,WH006,P01996,84
ST009464,WH006,P04646,211
ST009465,WH006,P01201,93
ST009466,WH007,P00579,49
ST009467,WH001,P00486,135
ST009468,WH007,P03989,63
ST009469,WH001,P00158,169
ST009470,WH007,P04680,108
ST009471,WH007,P04486,69
ST009472,WH001,P00604,0
ST009473,WH009,P03170,131
ST009474,WH008,P03912,100
ST009475,WH005,P00362,165
ST009476,WH004,P03924,45
ST009477,WH009,P02188,81
ST009478,WH003,P01785,114
ST009479,WH004,P04672,162
ST009480,WH005,P02513,112
ST009481,WH010,P03072,64
ST009482,WH004,P00169,164
ST009483,WH008,P03756,109
ST009484,WH006,P02688,178
ST009485,WH003,P02851,229
ST009486,WH001,P00598,95
ST009487,WH008,P01741,114
ST009488,WH007,P02565,69
ST009489,WH007,P01505,114
ST009490,WH005,P00867,152
ST009491,WH008,P04402,122
ST009492,WH005,P01506,73
ST009493,WH010,P00501,112
ST009494,WH003,P04692,66
ST009495,WH004,P02521,72
ST009496,WH006,P00781,30
ST009497,WH002,P00125,43
ST009498,WH001,P04681,41
ST009499,WH001,P03456,73
ST009500,WH001,P02918,57
ST009501,WH009,P04553,80
ST009502,WH007,P04182,125
ST009503,WH005,P01991,119
ST009504,WH001,P01241,83
ST009505,WH002,P00725,162
ST009506,WH007,P03217,53
ST009507,WH008,P01802,150
ST009508,WH003,P00054,107
ST009509,WH008,P02737,156
ST009510,WH010,P04559,127
ST009511,WH009,P03696,46
ST009512,WH006,P04634,118
ST009513,WH003,P00719,118
ST009514,WH004,P01969,89
ST009515,WH007,P01468,87
ST009516,WH001,P01159,20
ST009517,WH006,P04266,44
ST009518,WH003,P00637,113
ST009519,WH005,P03785,83
ST009520,WH008,P00203,88
ST009521,WH001,P03645,60
ST009522,WH002,P00745,122
ST009523,WH006,P01328,123
ST009524,WH004,P04512,61
ST009525,WH001,P01483,145
ST009526,WH004,P03535,168
ST009527,WH003,P00811,201
ST009528,WH010,P01401,86
ST009529,WH002,P02889,109
ST009530,WH009,P01020,112
ST009531,WH009,P04693,133
ST009532,WH006,P04633,124
ST009533,WH002,P03554,125
ST009534,WH002,P00919,45
ST009535,WH009,P03577,202
ST009536,WH004,P04388,76
ST009537,WH006,P02723,0
ST009538,WH009,P04511,0
ST009539,WH002,P04822,116
ST009540,WH006,P04662,36
ST009541,WH008,P03854,102
ST009542,WH003,P00772,25
ST009543,WH007,P04555,115
ST009544,WH009,P00365,128
ST009545,WH001,P02783,108
ST009546,WH009,P04947,143
ST009547,WH004,P00551,80
ST009548,WH009,P04767,86
ST009549,WH008,P01413,193
ST009550,WH009,P02262,99
ST009551,WH006,P02548,36
ST009552,WH001,P00787,52
ST009553,WH009,P01132,86
ST009554,WH003,P03906,60
ST009555,WH001,P01456,29
ST009556,WH009,P01752,94
ST009557,WH010,P02413,150
ST009558,WH009,P01045,68
ST009559,WH004,P01109,121
ST009560,WH003,P00485,97
ST009561,WH005,P00727,98
ST009562,WH005,P02284,125
ST009563,WH008,P02284,7
ST009564,WH004,P01079,160
ST009565,WH009,P00899,5
ST009566,WH002,P03453,156
ST009567,WH006,P04730,121
ST009568,WH001,P01037,180
ST009569,WH001,P01703,140
ST009570,WH001,P02270,85
ST009571,WH003,P01795,81
ST009572,WH003,P01070,142
ST009573,WH008,P04080,122
ST009574,WH006,P01042,115
ST009575,WH002,P01997,97
ST009576,WH006,P01589,79
ST009577,WH001,P01071,30
ST009578,WH009,P00767,132
ST009579,WH007,P02749,90
ST009580,WH005,P03243,9
ST009581,WH004,P00024,104
ST009582,WH001,P02822,31
ST009583,WH010,P01891,78
ST009584,WH008,P03744,139
ST009585,WH008,P02916,103
ST009586,WH007,P04789,94
ST009587,WH002,P04402,63
ST009588,WH004,P01082,72
ST009589,WH002,P00188,179
ST009590,WH003,P04901,138
ST009591,WH002,P03406,76
ST009592,WH002,P03848,94
ST009593,WH005,P03098,112
ST009594,WH009,P01788,11
ST009595,WH002,P00239,98
ST009596,WH005,P02032,95
ST009597,WH009,P02261,202
ST009598,WH002,P03172,234
ST009599,WH007,P01329,132
ST009600,WH002,P01664,133
ST009601,WH002,P03439,15
ST009602,WH008,P00115,73
ST009603,WH009,P00458,18
ST009604,WH006,P03325,127
ST009605,WH009,P03020,39
ST009606,WH007,P03222,85
ST009607,WH007,P01916,98
ST009608,WH002,P04673,116
ST009609,WH001,P02484,48
ST009610,WH010,P02351,101
ST009611,WH005,P02462,131
ST009612,WH007,P03208,138
ST009613,WH010,P01545,54
ST009614,WH004,P04650,106
ST009615,WH007,P02817,124
ST009616,WH001,P02477,162
ST009617,WH004,P01061,72
ST009618,WH003,P03157,212
ST009619,WH003,P03555,175
ST009620,WH005,P01204,164
ST009621,WH005,P01774,71
ST009622,WH007,P01126,147
ST009623,WH006,P04545,31
ST009624,WH006,P02184,117
ST009625,WH003,P00831,150
ST009626,WH009,P04205,83
ST009627,WH008,P04868,71
ST009628,WH010,P00804,115
ST009629,WH010,P03339,75
ST009630,WH003,P01967,140
ST009631,WH005,P00694,36
ST009632,WH010,P04677,49
ST009633,WH007,P02160,165
ST009634,WH004,P01647,0
ST009635,WH009,P02776,67
ST009636,WH004,P01098,92
ST009637,WH003,P02996,76
ST009638,WH001,P02988,43
ST009639,WH009,P01933,161
ST009640,WH004,P02012,152
ST009641,WH005,P01658,81
ST009642,WH001,P01974,10
ST009643,WH002,P00645,115
ST009644,WH006,P04334,109
ST009645,WH008,P03324,66
ST009646,WH001,P03063,2
ST009647,WH005,P03030,86
ST009648,WH010,P02201,145
ST009649,WH008,P03289,68
ST009650,WH010,P02198,136
ST009651,WH006,P01634,43
ST009652,WH006,P01966,32
ST009653,WH007,P03037,95
ST009654,WH010,P03869,177
ST009655,WH005,P03220,179
ST009656,WH007,P04872,34
