product_id,product_name,category_id,supplier_id,reorder_point,safety_stock
P01869,Today 1868,CA002,SUP185,49,7
P01870,Music 1869,CA047,SUP092,17,2
P01871,Change 1870,CA014,SUP179,23,13
P01872,College 1871,CA020,SUP056,5,7
P01873,Create 1872,CA022,SUP155,44,14
P01874,Do 1873,CA011,SUP160,36,18
P01875,Practice 1874,CA027,SUP111,26,2
P01876,They 1875,CA003,SUP137,33,9
P01877,Entire 1876,CA017,SUP068,6,9
P01878,Daughter 1877,CA044,SUP046,44,12
P01879,Building 1878,CA028,SUP067,42,15
P01880,Course 1879,CA029,SUP154,15,11
P01881,Remain 1880,CA021,SUP136,21,16
P01882,Successful 1881,CA047,SUP006,47,8
P01883,Our 1882,CA016,SUP024,12,8
P01884,Together 1883,CA037,SUP176,26,11
P01885,Arm 1884,CA020,SUP094,8,5
P01886,Today 1885,CA006,SUP173,15,19
P01887,Society 1886,CA019,SUP013,12,11
P01888,Work 1887,CA005,SUP197,13,15
P01889,Often 1888,CA003,SUP025,30,14
P01890,Main 1889,CA001,SUP148,6,16
P01891,Quite 1890,CA038,SUP118,20,17
P01892,Often 1891,CA015,SUP082,35,3
P01893,Baby 1892,CA034,SUP111,10,5
P01894,Fill 1893,CA035,SUP082,25,19
P01895,Remain 1894,CA049,SUP066,30,18
P01896,Audience 1895,CA025,SUP045,23,11
P01897,Enough 1896,CA024,SUP114,32,10
P01898,Billion 1897,CA012,SUP175,12,16
P01899,Decade 1898,CA018,SUP063,18,13
P01900,She 1899,CA015,SUP076,28,10
P01901,Partner 1900,CA044,SUP114,48,15
P01902,Message 1901,CA016,SUP111,41,14
P01903,Give 1902,CA027,SUP183,30,7
P01904,Heavy 1903,CA008,SUP147,35,5
P01905,Career 1904,CA046,SUP035,36,18
P01906,Remain 1905,CA025,SUP053,45,4
P01907,Reality 1906,CA017,SUP026,6,15
P01908,Easy 1907,CA029,SUP014,29,18
P01909,Black 1908,CA008,SUP118,48,14
P01910,Feel 1909,CA015,SUP045,6,10
P01911,President 1910,CA027,SUP172,46,2
P01912,Available 1911,CA046,SUP193,5,18
P01913,We 1912,CA050,SUP051,40,17
P01914,Daughter 1913,CA007,SUP171,16,19
P01915,Friend 1914,CA003,SUP119,13,3
P01916,Mention 1915,CA029,SUP151,40,15
P01917,Little 1916,CA044,SUP184,45,18
P01918,Get 1917,CA024,SUP019,32,4
P01919,Practice 1918,CA003,SUP082,42,3
P01920,Receive 1919,CA020,SUP076,37,9
P01921,Follow 1920,CA046,SUP183,46,3
P01922,Rule 1921,CA015,SUP092,26,3
P01923,Pattern 1922,CA025,SUP188,29,10
P01924,Claim 1923,CA030,SUP187,22,7
P01925,Others 1924,CA014,SUP033,10,13
P01926,Our 1925,CA007,SUP147,22,10
P01927,His 1926,CA017,SUP028,20,8
P01928,System 1927,CA044,SUP123,19,13
P01929,Four 1928,CA020,SUP180,12,6
P01930,Later 1929,CA036,SUP126,17,17
P01931,Concern 1930,CA009,SUP177,47,6
P01932,Above 1931,CA038,SUP037,11,13
P01933,Form 1932,CA048,SUP154,21,10
P01934,Employee 1933,CA022,SUP099,36,8
P01935,Stock 1934,CA002,SUP098,26,12
P01936,Do 1935,CA024,SUP127,17,13
P01937,Seem 1936,CA008,SUP168,27,4
P01938,Sister 1937,CA011,SUP080,33,18
P01939,Put 1938,CA013,SUP038,26,8
P01940,Least 1939,CA017,SUP077,5,11
P01941,Factor 1940,CA008,SUP126,33,16
P01942,Though 1941,CA021,SUP087,9,3
P01943,Here 1942,CA018,SUP054,39,14
P01944,Center 1943,CA030,SUP150,14,5
P01945,Respond 1944,CA018,SUP016,23,19
P01946,Significant 1945,CA046,SUP028,41,2
P01947,Glass 1946,CA047,SUP163,11,3
P01948,Understand 1947,CA031,SUP188,39,3
P01949,Media 1948,CA038,SUP173,49,5
P01950,Maintain 1949,CA032,SUP046,17,4
P01951,Like 1950,CA011,SUP072,14,18
P01952,Her 1951,CA045,SUP183,6,15
P01953,Stage 1952,CA025,SUP085,10,3
P01954,Focus 1953,CA033,SUP026,12,17
P01955,Message 1954,CA038,SUP085,40,12
P01956,Ok 1955,CA041,SUP153,29,14
P01957,Boy 1956,CA008,SUP065,48,2
P01958,Continue 1957,CA011,SUP134,44,3
P01959,Race 1958,CA022,SUP151,11,3
P01960,Policy 1959,CA024,SUP115,27,6
P01961,Beat 1960,CA041,SUP064,23,5
P01962,Thought 1961,CA017,SUP087,26,13
P01963,Fast 1962,CA012,SUP171,17,4
P01964,Town 1963,CA046,SUP107,25,11
P01965,The 1964,CA032,SUP151,5,19
P01966,Challenge 1965,CA015,SUP096,23,11
P01967,Vote 1966,CA016,SUP158,37,2
P01968,Nothing 1967,CA022,SUP077,8,7
P01969,Debate 1968,CA028,SUP146,46,12
P01970,Everyone 1969,CA020,SUP087,7,3
P01971,Similar 1970,CA033,SUP149,31,8
P01972,Various 1971,CA010,SUP057,45,19
P01973,Produce 1972,CA040,SUP103,39,5
P01974,Ball 1973,CA032,SUP151,32,14
P01975,Short 1974,CA050,SUP091,10,19
P01976,Bag 1975,CA033,SUP045,10,14
P01977,Wait 1976,CA002,SUP172,48,18
P01978,After 1977,CA033,SUP088,27,2
P01979,Time 1978,CA033,SUP115,37,7
P01980,Movement 1979,CA041,SUP047,20,2
P01981,Program 1980,CA013,SUP168,28,9
P01982,Allow 1981,CA030,SUP179,9,18
P01983,Tax 1982,CA033,SUP170,45,16
P01984,Party 1983,CA013,SUP135,46,19
P01985,Particular 1984,CA026,SUP050,17,8
P01986,Interview 1985,CA022,SUP176,16,17
P01987,Specific 1986,CA039,SUP084,9,8
P01988,Performance 1987,CA002,SUP091,41,18
P01989,Difference 1988,CA038,SUP134,35,5
P01990,What 1989,CA039,SUP091,32,13
P01991,Although 1990,CA026,SUP137,32,14
P01992,Ok 1991,CA046,SUP109,34,5
P01993,Ever 1992,CA050,SUP057,22,2
P01994,Of 1993,CA015,SUP031,48,2
P01995,Wall 1994,CA034,SUP021,31,8
P01996,Notice 1995,CA042,SUP090,39,10
P01997,Marriage 1996,CA044,SUP040,30,2
P01998,Ready 1997,CA049,SUP112,43,17
P01999,Stage 1998,CA040,SUP045,22,19
P02000,Church 1999,CA011,SUP077,37,16
P02001,History 2000,CA003,SUP177,29,7
P02002,Including 2001,CA006,SUP087,35,3
P02003,Dog 2002,CA009,SUP148,41,10
P02004,Vote 2003,CA006,SUP101,6,5
P02005,Sport 2004,CA009,SUP117,37,14
P02006,Perform 2005,CA039,SUP092,43,12
P02007,Significant 2006,CA031,SUP145,47,14
P02008,Tough 2007,CA032,SUP028,47,12
P02009,Fill 2008,CA041,SUP169,36,9
P02010,Center 2009,CA050,SUP194,22,8
P02011,Majority 2010,CA012,SUP025,21,17
P02012,More 2011,CA008,SUP058,38,4
P02013,Mrs 2012,CA008,SUP041,43,18
P02014,Believe 2013,CA050,SUP134,11,19
P02015,Industry 2014,CA028,SUP075,46,16
P02016,Himself 2015,CA020,SUP038,39,18
P02017,Morning 2016,CA047,SUP134,34,12
P02018,Action 2017,CA007,SUP173,16,6
P02019,Recognize 2018,CA011,SUP075,39,17
P02020,Edge 2019,CA020,SUP142,15,16
P02021,Thus 2020,CA016,SUP066,48,11
P02022,Sure 2021,CA004,SUP168,8,15
P02023,Positive 2022,CA006,SUP003,29,3
P02024,Return 2023,CA022,SUP117,36,17
P02025,Company 2024,CA026,SUP099,24,9
P02026,Sometimes 2025,CA003,SUP152,35,16
P02027,My 2026,CA041,SUP019,8,11
P02028,Challenge 2027,CA042,SUP146,42,6
P02029,Like 2028,CA014,SUP192,5,17
P02030,Collection 2029,CA011,SUP116,7,13
P02031,Country 2030,CA018,SUP125,41,14
P02032,Others 2031,CA012,SUP088,26,10
P02033,Others 2032,CA023,SUP035,21,18
P02034,Receive 2033,CA012,SUP190,18,13
P02035,Turn 2034,CA013,SUP001,45,6
P02036,Child 2035,CA025,SUP153,39,13
P02037,Simply 2036,CA045,SUP173,17,2
P02038,Sign 2037,CA019,SUP177,39,17
P02039,Member 2038,CA046,SUP126,47,13
P02040,Wrong 2039,CA036,SUP089,6,10
P02041,Her 2040,CA045,SUP144,17,14
P02042,Amount 2041,CA008,SUP147,20,18
P02043,Discuss 2042,CA029,SUP151,22,18
P02044,Sort 2043,CA032,SUP025,11,5
P02045,Method 2044,CA044,SUP016,49,15
P02046,Each 2045,CA018,SUP182,40,8
P02047,At 2046,CA006,SUP073,45,4
P02048,Everything 2047,CA018,SUP129,34,2
P02049,Hope 2048,CA019,SUP042,46,13
P02050,East 2049,CA022,SUP147,45,16
P02051,And 2050,CA037,SUP162,11,12
P02052,Relate 2051,CA032,SUP080,19,11
P02053,Design 2052,CA041,SUP104,44,3
P02054,National 2053,CA003,SUP183,23,5
P02055,Whatever 2054,CA028,SUP146,47,18
P02056,Strong 2055,CA010,SUP034,41,18
P02057,Herself 2056,CA035,SUP089,6,9
P02058,Important 2057,CA029,SUP125,46,15
P02059,Manager 2058,CA015,SUP045,17,5
P02060,Whose 2059,CA033,SUP134,44,7
P02061,Look 2060,CA007,SUP021,45,5
P02062,Upon 2061,CA012,SUP122,47,4
P02063,Any 2062,CA049,SUP070,47,7
P02064,Among 2063,CA030,SUP096,35,8
P02065,Range 2064,CA021,SUP105,20,15
P02066,Game 2065,CA031,SUP048,46,13
P02067,Board 2066,CA024,SUP039,48,17
P02068,Score 2067,CA020,SUP031,10,9
P02069,Near 2068,CA037,SUP010,32,3
P02070,Property 2069,CA004,SUP030,36,14
P02071,Themselves 2070,CA028,SUP018,48,9
P02072,Eye 2071,CA044,SUP188,14,17
P02073,They 2072,CA020,SUP088,22,5
P02074,Site 2073,CA024,SUP125,8,17
P02075,Everyone 2074,CA050,SUP073,13,7
P02076,Particular 2075,CA049,SUP015,11,5
P02077,Off 2076,CA032,SUP004,12,17
P02078,Over 2077,CA041,SUP191,47,14
P02079,Contain 2078,CA036,SUP168,11,6
P02080,However 2079,CA034,SUP009,45,16
P02081,Ready 2080,CA036,SUP109,44,9
P02082,Human 2081,CA002,SUP137,7,8
P02083,History 2082,CA015,SUP154,21,15
P02084,People 2083,CA034,SUP132,6,8
P02085,Ready 2084,CA036,SUP016,19,8
P02086,Water 2085,CA006,SUP143,33,19
P02087,Thing 2086,CA039,SUP099,26,11
P02088,Bank 2087,CA042,SUP121,8,19
P02089,Nation 2088,CA012,SUP052,10,15
P02090,Enter 2089,CA003,SUP069,42,11
P02091,However 2090,CA045,SUP005,30,8
P02092,Whatever 2091,CA018,SUP020,15,8
P02093,Dog 2092,CA040,SUP079,30,8
P02094,Name 2093,CA021,SUP146,21,6
P02095,Into 2094,CA015,SUP111,28,2
P02096,Head 2095,CA033,SUP002,32,15
P02097,Technology 2096,CA035,SUP093,39,19
P02098,Trip 2097,CA026,SUP013,35,14
P02099,Hair 2098,CA008,SUP004,17,9
P02100,Message 2099,CA036,SUP170,39,9
P02101,Structure 2100,CA048,SUP109,20,11
P02102,Meet 2101,CA030,SUP074,19,18
P02103,Very 2102,CA023,SUP189,47,7
P02104,Pm 2103,CA042,SUP095,22,16
P02105,According 2104,CA044,SUP105,41,16
P02106,More 2105,CA014,SUP008,45,17
P02107,Us 2106,CA014,SUP067,31,9
P02108,Chair 2107,CA002,SUP191,39,16
P02109,Less 2108,CA037,SUP110,49,4
P02110,Company 2109,CA005,SUP009,39,7
P02111,Drug 2110,CA038,SUP117,32,9
P02112,Ball 2111,CA045,SUP011,43,17
P02113,My 2112,CA041,SUP099,42,16
P02114,Question 2113,CA047,SUP042,13,14
P02115,Fast 2114,CA014,SUP141,16,16
P02116,Development 2115,CA039,SUP164,19,19
P02117,Citizen 2116,CA025,SUP120,25,14
P02118,Culture 2117,CA020,SUP141,39,9
P02119,Coach 2118,CA002,SUP012,46,15
P02120,High 2119,CA039,SUP037,37,12
P02121,Play 2120,CA006,SUP074,23,7
P02122,Series 2121,CA017,SUP073,27,2
P02123,Technology 2122,CA025,SUP052,17,3
P02124,By 2123,CA028,SUP199,48,14
P02125,Recent 2124,CA002,SUP130,5,2
P02126,Drug 2125,CA035,SUP056,33,5
P02127,Join 2126,CA037,SUP060,28,3
P02128,Talk 2127,CA005,SUP023,20,17
P02129,Give 2128,CA001,SUP103,29,4
P02130,Service 2129,CA040,SUP040,27,18
P02131,Build 2130,CA012,SUP064,32,6
P02132,Meet 2131,CA036,SUP085,20,9
P02133,Republican 2132,CA045,SUP151,47,13
P02134,Measure 2133,CA023,SUP157,42,13
P02135,Measure 2134,CA047,SUP179,15,2
P02136,Develop 2135,CA031,SUP197,7,2
P02137,Performance 2136,CA011,SUP089,19,16
P02138,Color 2137,CA010,SUP031,5,18
P02139,Radio 2138,CA003,SUP178,11,3
P02140,These 2139,CA014,SUP020,5,18
P02141,Item 2140,CA016,SUP183,36,10
P02142,Age 2141,CA010,SUP130,13,13
P02143,Either 2142,CA029,SUP153,33,5
P02144,Animal 2143,CA010,SUP013,30,14
P02145,Care 2144,CA012,SUP122,27,5
P02146,Painting 2145,CA030,SUP103,49,8
P02147,Person 2146,CA041,SUP106,47,15
P02148,College 2147,CA001,SUP119,33,10
P02149,Center 2148,CA005,SUP070,42,2
P02150,Professional 2149,CA020,SUP195,37,2
P02151,Music 2150,CA008,SUP186,11,5
P02152,Among 2151,CA043,SUP099,16,2
P02153,Vote 2152,CA012,SUP082,35,11
P02154,Page 2153,CA001,SUP075,36,3
P02155,Choice 2154,CA020,SUP118,24,16
P02156,Arrive 2155,CA028,SUP084,21,4
P02157,Compare 2156,CA043,SUP192,40,10
P02158,Evening 2157,CA037,SUP069,7,18
P02159,Win 2158,CA047,SUP059,5,14
P02160,Couple 2159,CA037,SUP188,31,4
P02161,Nation 2160,CA012,SUP126,44,5
P02162,Into 2161,CA037,SUP111,37,5
P02163,Place 2162,CA049,SUP062,24,12
P02164,Organization 2163,CA049,SUP144,18,8
P02165,Public 2164,CA044,SUP128,40,12
P02166,After 2165,CA028,SUP105,9,12
P02167,Unit 2166,CA047,SUP068,27,11
P02168,Serve 2167,CA015,SUP015,49,6
P02169,Should 2168,CA006,SUP183,19,14
P02170,Recently 2169,CA044,SUP035,10,13
P02171,Term 2170,CA020,SUP183,37,11
P02172,Federal 2171,CA050,SUP014,23,8
P02173,Your 2172,CA014,SUP177,17,13
P02174,Bed 2173,CA002,SUP102,33,16
P02175,Direction 2174,CA009,SUP100,10,6
P02176,List 2175,CA037,SUP007,19,15
P02177,Policy 2176,CA020,SUP030,20,13
P02178,Market 2177,CA026,SUP049,28,12
P02179,Trip 2178,CA029,SUP144,27,6
P02180,Meet 2179,CA001,SUP111,14,17
P02181,Conference 2180,CA035,SUP179,45,19
P02182,Discuss 2181,CA006,SUP072,45,13
P02183,Then 2182,CA037,SUP080,21,6
P02184,Item 2183,CA005,SUP083,48,17
P02185,Plant 2184,CA033,SUP042,49,13
P02186,Character 2185,CA049,SUP017,34,3
P02187,Study 2186,CA014,SUP191,48,7
P02188,Pass 2187,CA012,SUP173,14,5
P02189,Tend 2188,CA042,SUP007,23,14
P02190,Speak 2189,CA020,SUP155,33,11
P02191,Court 2190,CA050,SUP010,6,18
P02192,Price 2191,CA024,SUP034,40,15
P02193,Receive 2192,CA043,SUP036,23,16
P02194,Much 2193,CA034,SUP153,11,9
P02195,Everything 2194,CA025,SUP006,30,19
P02196,Computer 2195,CA050,SUP152,19,4
P02197,Shake 2196,CA029,SUP146,42,18
P02198,Rich 2197,CA039,SUP134,7,8
P02199,Guess 2198,CA031,SUP029,42,14
P02200,Win 2199,CA047,SUP126,20,17
P02201,Long 2200,CA043,SUP153,6,6
P02202,Pick 2201,CA050,SUP183,35,5
P02203,Performance 2202,CA023,SUP081,32,11
P02204,Authority 2203,CA044,SUP174,11,14
P02205,Drug 2204,CA038,SUP152,34,11
P02206,Human 2205,CA020,SUP075,47,15
P02207,Image 2206,CA023,SUP026,11,13
P02208,Cause 2207,CA045,SUP127,40,2
P02209,Boy 2208,CA016,SUP115,33,8
P02210,Admit 2209,CA050,SUP126,28,10
P02211,Degree 2210,CA042,SUP028,43,9
P02212,Necessary 2211,CA008,SUP131,8,14
P02213,Trade 2212,CA050,SUP075,33,15
P02214,Where 2213,CA021,SUP166,48,13
P02215,Mother 2214,CA001,SUP189,9,9
P02216,Return 2215,CA008,SUP078,33,19
P02217,Kind 2216,CA029,SUP179,34,17
P02218,The 2217,CA032,SUP090,33,12
P02219,Citizen 2218,CA038,SUP176,30,17
P02220,Police 2219,CA005,SUP021,23,15
P02221,Big 2220,CA047,SUP054,30,4
P02222,Cost 2221,CA022,SUP184,41,3
P02223,Maybe 2222,CA047,SUP103,31,4
P02224,Week 2223,CA034,SUP059,34,5
P02225,Possible 2224,CA001,SUP072,34,6
P02226,Plan 2225,CA026,SUP179,7,11
P02227,American 2226,CA043,SUP020,47,3
P02228,Understand 2227,CA010,SUP112,11,13
P02229,Step 2228,CA030,SUP059,13,6
P02230,Night 2229,CA050,SUP071,45,6
P02231,Most 2230,CA018,SUP137,46,2
P02232,Soldier 2231,CA017,SUP109,17,5
P02233,Buy 2232,CA026,SUP129,19,13
P02234,Better 2233,CA008,SUP157,9,13
P02235,Meet 2234,CA047,SUP191,33,17
P02236,Receive 2235,CA040,SUP200,39,18
P02237,Case 2236,CA049,SUP056,31,11
P02238,Week 2237,CA012,SUP196,31,18
P02239,Player 2238,CA027,SUP035,12,18
P02240,Notice 2239,CA008,SUP123,36,19
P02241,Their 2240,CA025,SUP131,24,3
P02242,Ability 2241,CA046,SUP104,14,5
P02243,Watch 2242,CA004,SUP007,17,12
P02244,Writer 2243,CA033,SUP027,33,18
P02245,Stage 2244,CA001,SUP001,39,13
P02246,Resource 2245,CA019,SUP199,12,3
P02247,Range 2246,CA031,SUP172,33,7
P02248,Lawyer 2247,CA016,SUP087,35,10
P02249,Nearly 2248,CA014,SUP041,45,6
P02250,Kitchen 2249,CA048,SUP123,34,10
P02251,Hospital 2250,CA005,SUP075,26,9
P02252,Two 2251,CA041,SUP042,25,9
P02253,Animal 2252,CA026,SUP117,16,7
P02254,Save 2253,CA028,SUP161,15,4
P02255,Next 2254,CA002,SUP178,6,6
P02256,Laugh 2255,CA050,SUP063,45,10
P02257,Drop 2256,CA006,SUP165,6,8
P02258,Writer 2257,CA009,SUP187,38,5
P02259,Suffer 2258,CA033,SUP127,7,8
P02260,Meet 2259,CA041,SUP176,20,6
P02261,Strategy 2260,CA025,SUP133,8,12
P02262,Specific 2261,CA048,SUP048,27,16
P02263,I 2262,CA013,SUP003,24,3
P02264,Hard 2263,CA009,SUP116,29,14
P02265,Perform 2264,CA013,SUP175,34,17
P02266,Summer 2265,CA031,SUP190,22,8
P02267,Site 2266,CA041,SUP099,46,9
P02268,Whatever 2267,CA011,SUP116,15,7
P02269,Sort 2268,CA004,SUP014,33,8
P02270,Third 2269,CA034,SUP191,21,19
P02271,Same 2270,CA038,SUP112,30,8
P02272,Parent 2271,CA046,SUP061,27,4
P02273,Billion 2272,CA004,SUP159,24,6
P02274,Large 2273,CA038,SUP095,49,2
P02275,Center 2274,CA019,SUP017,6,16
P02276,Environmental 2275,CA006,SUP124,28,4
P02277,Me 2276,CA034,SUP024,35,9
P02278,Space 2277,CA018,SUP116,31,10
P02279,Early 2278,CA013,SUP151,6,16
P02280,Where 2279,CA041,SUP082,18,11
P02281,Town 2280,CA023,SUP050,8,3
P02282,Because 2281,CA019,SUP079,17,6
P02283,Federal 2282,CA045,SUP079,40,14
P02284,Piece 2283,CA011,SUP070,39,12
P02285,Under 2284,CA001,SUP027,48,2
P02286,Of 2285,CA024,SUP015,12,16
P02287,Issue 2286,CA007,SUP050,6,19
P02288,Even 2287,CA025,SUP036,10,17
P02289,Current 2288,CA021,SUP008,35,10
P02290,Accept 2289,CA015,SUP079,14,2
P02291,Security 2290,CA001,SUP131,48,12
P02292,Six 2291,CA012,SUP190,25,10
P02293,Strategy 2292,CA007,SUP047,46,12
P02294,Account 2293,CA015,SUP105,14,14
P02295,Participant 2294,CA021,SUP098,27,3
P02296,Necessary 2295,CA019,SUP096,7,15
P02297,Buy 2296,CA029,SUP189,36,7
P02298,Nature 2297,CA025,SUP160,24,9
P02299,Account 2298,CA033,SUP116,14,19
P02300,How 2299,CA049,SUP013,33,17
P02301,Real 2300,CA032,SUP001,45,13
P02302,Describe 2301,CA049,SUP034,38,12
P02303,Rise 2302,CA035,SUP190,41,7
P02304,Summer 2303,CA044,SUP079,24,4
P02305,Four 2304,CA038,SUP078,12,15
P02306,Issue 2305,CA026,SUP121,11,3
P02307,High 2306,CA011,SUP093,10,12
P02308,Both 2307,CA035,SUP098,15,4
P02309,Clear 2308,CA008,SUP082,48,19
P02310,Last 2309,CA046,SUP199,22,2
P02311,Reach 2310,CA014,SUP159,46,2
P02312,Pay 2311,CA010,SUP192,33,13
P02313,Environment 2312,CA002,SUP153,29,16
P02314,Every 2313,CA046,SUP038,25,6
P02315,Top 2314,CA009,SUP014,7,7
P02316,North 2315,CA003,SUP136,22,17
P02317,Land 2316,CA021,SUP091,28,13
P02318,Other 2317,CA026,SUP054,42,13
P02319,History 2318,CA008,SUP130,14,4
P02320,Population 2319,CA048,SUP101,31,3
P02321,Fact 2320,CA002,SUP089,16,8
P02322,Response 2321,CA006,SUP056,11,3
P02323,Industry 2322,CA028,SUP094,21,8
P02324,Someone 2323,CA029,SUP093,5,12
P02325,Democrat 2324,CA026,SUP084,30,12
P02326,Job 2325,CA025,SUP085,19,15
P02327,Old 2326,CA012,SUP189,37,4
P02328,Step 2327,CA005,SUP022,41,15
P02329,Onto 2328,CA034,SUP035,35,12
P02330,Meeting 2329,CA048,SUP016,39,5
P02331,Country 2330,CA037,SUP050,5,18
P02332,Hospital 2331,CA015,SUP122,12,17
P02333,Operation 2332,CA044,SUP128,16,4
P02334,One 2333,CA036,SUP113,23,11
P02335,Member 2334,CA015,SUP171,29,16
P02336,Environment 2335,CA043,SUP017,36,9
P02337,Food 2336,CA048,SUP080,16,19
P02338,Participant 2337,CA023,SUP186,17,4
P02339,Guy 2338,CA006,SUP130,32,8
P02340,Staff 2339,CA046,SUP132,5,11
P02341,Season 2340,CA050,SUP085,10,10
P02342,Information 2341,CA044,SUP167,12,15
P02343,Simply 2342,CA043,SUP094,8,15
P02344,Certainly 2343,CA045,SUP134,9,12
P02345,Top 2344,CA021,SUP081,29,2
P02346,Treat 2345,CA023,SUP069,26,5
P02347,Receive 2346,CA043,SUP069,32,7
P02348,By 2347,CA016,SUP148,43,6
P02349,Small 2348,CA047,SUP192,27,4
P02350,Drug 2349,CA015,SUP016,8,3
P02351,Likely 2350,CA025,SUP051,8,4
P02352,Stay 2351,CA036,SUP105,25,10
P02353,Scene 2352,CA011,SUP165,41,18
P02354,Color 2353,CA015,SUP197,45,19
P02355,Black 2354,CA004,SUP170,6,12
P02356,Difficult 2355,CA021,SUP185,11,13
P02357,Movie 2356,CA013,SUP066,20,4
P02358,Institution 2357,CA022,SUP009,21,19
P02359,Stock 2358,CA019,SUP107,24,7
P02360,Ground 2359,CA034,SUP100,27,8
P02361,Suddenly 2360,CA014,SUP086,38,2
P02362,Oil 2361,CA004,SUP064,15,7
P02363,Positive 2362,CA048,SUP022,38,19
P02364,Same 2363,CA046,SUP162,37,14
P02365,Return 2364,CA027,SUP183,30,8
P02366,Seat 2365,CA029,SUP157,6,10
P02367,Area 2366,CA047,SUP166,27,4
P02368,College 2367,CA028,SUP110,45,13
P02369,Improve 2368,CA035,SUP097,26,19
P02370,Provide 2369,CA008,SUP018,38,9
P02371,Accept 2370,CA016,SUP071,19,10
P02372,Summer 2371,CA042,SUP193,14,14
P02373,Benefit 2372,CA036,SUP127,19,9
P02374,Than 2373,CA030,SUP097,46,11
P02375,Check 2374,CA018,SUP001,33,18
P02376,Market 2375,CA002,SUP132,27,8
P02377,With 2376,CA049,SUP004,21,18
P02378,Plan 2377,CA013,SUP125,13,19
P02379,Learn 2378,CA004,SUP082,40,3
P02380,Behavior 2379,CA026,SUP027,13,4
P02381,Attack 2380,CA025,SUP171,20,2
P02382,Everyone 2381,CA030,SUP059,40,11
P02383,Doctor 2382,CA011,SUP032,37,15
P02384,Hospital 2383,CA007,SUP161,35,14
P02385,Base 2384,CA031,SUP028,10,10
P02386,Politics 2385,CA044,SUP106,14,7
P02387,Always 2386,CA010,SUP105,20,7
P02388,Shake 2387,CA039,SUP183,8,11
P02389,If 2388,CA013,SUP188,26,4
P02390,Word 2389,CA031,SUP070,17,19
P02391,Institution 2390,CA007,SUP062,20,6
P02392,Positive 2391,CA049,SUP034,33,12
P02393,Reality 2392,CA042,SUP087,10,11
P02394,Near 2393,CA042,SUP114,30,18
P02395,Few 2394,CA036,SUP106,15,5
P02396,Seek 2395,CA020,SUP056,28,19
P02397,Picture 2396,CA004,SUP113,33,19
P02398,Art 2397,CA007,SUP013,7,2
P02399,Young 2398,CA001,SUP184,14,15
P02400,Staff 2399,CA044,SUP018,5,9
P02401,Ten 2400,CA045,SUP182,47,3
P02402,Continue 2401,CA042,SUP113,30,16
P02403,Push 2402,CA047,SUP171,16,3
P02404,Miss 2403,CA013,SUP039,18,5
P02405,Leg 2404,CA022,SUP189,29,2
P02406,Action 2405,CA021,SUP170,12,11
P02407,Defense 2406,CA022,SUP079,47,2
P02408,To 2407,CA028,SUP146,8,16
P02409,Realize 2408,CA009,SUP151,32,5
P02410,Word 2409,CA026,SUP182,11,8
P02411,Summer 2410,CA009,SUP030,14,8
P02412,National 2411,CA015,SUP098,40,19
P02413,Feeling 2412,CA010,SUP058,6,14
P02414,Day 2413,CA024,SUP196,30,11
P02415,Along 2414,CA042,SUP067,18,9
P02416,Step 2415,CA008,SUP071,20,11
P02417,Place 2416,CA024,SUP146,47,15
P02418,Mrs 2417,CA016,SUP106,46,15
P02419,Name 2418,CA049,SUP007,21,12
P02420,Say 2419,CA026,SUP040,26,7
P02421,Each 2420,CA027,SUP070,8,2
P02422,Possible 2421,CA037,SUP193,23,8
P02423,Condition 2422,CA004,SUP068,6,19
P02424,Represent 2423,CA050,SUP049,43,4
P02425,Also 2424,CA024,SUP052,13,12
P02426,Here 2425,CA019,SUP114,23,6
P02427,Edge 2426,CA036,SUP107,20,3
P02428,Real 2427,CA039,SUP029,29,5
P02429,A 2428,CA010,SUP149,22,11
P02430,Coach 2429,CA025,SUP078,27,3
P02431,Before 2430,CA018,SUP009,25,9
P02432,Fact 2431,CA019,SUP175,15,2
P02433,State 2432,CA036,SUP076,43,7
P02434,Instead 2433,CA010,SUP042,45,12
P02435,Head 2434,CA033,SUP179,8,11
P02436,Relationship 2435,CA050,SUP184,29,14
P02437,Indicate 2436,CA005,SUP179,36,2
P02438,Into 2437,CA047,SUP198,34,3
P02439,Peace 2438,CA049,SUP128,49,4
P02440,Deep 2439,CA035,SUP020,30,10
P02441,National 2440,CA044,SUP155,40,6
P02442,Administration 2441,CA034,SUP166,38,11
P02443,Since 2442,CA033,SUP072,13,11
P02444,Score 2443,CA021,SUP065,16,13
P02445,Authority 2444,CA017,SUP182,6,19
P02446,Wide 2445,CA022,SUP113,42,2
P02447,Believe 2446,CA048,SUP024,9,4
P02448,Often 2447,CA037,SUP128,9,6
P02449,Feel 2448,CA015,SUP175,26,18
P02450,She 2449,CA035,SUP199,9,9
P02451,Themselves 2450,CA028,SUP083,8,18
P02452,Operation 2451,CA007,SUP063,13,10
P02453,Who 2452,CA032,SUP185,33,7
P02454,Pass 2453,CA011,SUP183,26,18
P02455,Happen 2454,CA010,SUP060,31,9
P02456,Hand 2455,CA009,SUP099,14,8
P02457,Team 2456,CA014,SUP062,20,8
P02458,Factor 2457,CA013,SUP030,46,16
P02459,Draw 2458,CA025,SUP022,46,8
P02460,Police 2459,CA002,SUP126,14,9
